111219|521|1|0|0
113401|137|1|1|0
114919|810|1|1|0
117977|780|1|0|1
113384|624|1|1|1
111551|973|1|0|0
116790|628|0|0|0
112302|347|0|1|0
111200|108|1|0|0
119845|226|1|1|0
118758|558|1|0|1
116215|412|1|1|0
111727|115|0|1|0
119181|254|0|1|0
116160|735|1|1|1
111163|919|0|1|0
118706|819|1|0|0
114643|418|1|1|0
118354|692|1|0|0
113962|154|1|0|0
113456|641|0|0|1
118398|696|0|0|1
111159|976|0|1|1
113155|558|0|1|1
115673|372|1|1|0
119959|761|0|1|1
117018|241|0|0|1
118941|364|0|1|0
111763|688|0|1|1
113455|198|1|1|0
116819|299|0|1|0
118193|108|0|0|1
111907|785|0|1|1
116620|396|0|1|0
115298|537|1|1|1
113940|957|0|1|1
116389|408|0|0|0
118792|160|0|0|1
116186|749|0|1|1
116120|475|1|1|0
119368|716|0|0|0
113056|197|0|1|0
116410|819|1|0|0
111233|216|0|0|1
111987|436|0|1|1
118192|542|1|1|0
113884|524|0|0|0
115948|291|0|0|1
118165|128|1|1|0
117687|489|1|1|1
116290|695|0|0|0
119156|799|0|0|0
117457|559|1|0|0
116336|433|1|1|1
113450|759|1|1|1
119082|434|1|1|1
118206|943|1|0|0
116299|876|1|0|0
118886|688|1|1|0
112042|688|1|0|0
113411|553|0|1|0
115745|295|0|0|0
113803|998|1|0|1
111318|419|1|0|0
113018|696|1|0|0
117270|166|1|1|0
111807|376|1|0|1
119465|918|1|0|1
117479|958|0|0|0
112668|480|1|0|0
115178|678|1|1|1
118778|503|1|0|0
113964|561|0|1|0
111535|757|1|1|0
119151|413|0|0|0
112393|674|1|0|1
111221|434|1|0|0
115175|842|1|0|1
114520|304|0|0|0
114176|526|1|0|1
112652|607|0|0|0
114700|902|1|1|1
117246|202|1|0|1
114655|558|1|1|0
112990|200|1|0|1
118986|411|0|0|1
112354|687|0|1|1
111882|680|1|0|0
119184|774|1|1|1
118266|355|0|1|1
119530|617|1|0|0
115631|258|0|1|1
111133|458|0|1|0
116999|831|1|1|1
114825|925|0|1|0
112558|488|0|1|0
118054|419|0|1|0
112372|387|0|1|1
111766|834|1|0|0
112743|434|1|0|1
119774|144|1|1|1
118812|281|1|1|0
119788|180|1|1|1
112160|187|1|0|1
117957|550|1|0|0
112732|133|1|1|1
111744|569|1|1|0
114557|763|1|1|0
113424|267|1|1|0
111274|245|0|1|0
115294|572|0|0|1
112676|619|0|1|0
113117|496|0|0|1
114109|788|1|0|1
118360|263|1|0|0
119346|911|0|1|1
114544|658|1|0|0
112622|199|1|1|0
115070|889|0|0|0
119005|617|0|1|1
116158|261|1|1|1
112883|408|1|0|1
113355|880|0|1|0
119347|695|0|0|0
116243|583|1|1|1
113115|990|1|0|1
116148|756|0|0|0
117984|210|0|1|1
111549|628|1|1|1
116373|961|1|1|1
111361|228|0|0|1
115021|855|1|1|0
113779|663|0|0|0
114238|924|0|0|1
113994|848|1|0|0
111745|166|0|1|0
116489|655|1|0|0
117801|678|1|1|0
117636|377|1|1|1
115153|179|0|0|1
112491|571|0|0|0
112609|460|0|1|1
111228|450|0|1|0
116792|894|0|1|1
117133|572|0|0|1
119785|415|0|0|1
114318|377|1|1|0
119741|868|0|1|1
119955|409|1|0|1
119297|193|0|1|1
116770|658|1|1|1
113130|849|1|1|0
119236|410|0|1|0
118960|370|1|0|0
111508|932|1|1|0
114294|225|1|1|0
119222|218|1|1|0
112302|739|1|0|1
118835|620|1|0|1
119103|761|0|0|0
113235|248|0|0|0
118057|210|1|1|1
116867|545|1|0|1
115271|849|1|1|0
115459|194|0|0|1
111484|824|1|0|1
112222|805|1|0|1
118685|591|0|0|1
114815|413|1|1|1
115416|707|0|0|1
114415|240|1|1|1
115308|235|0|1|1
111590|174|1|0|0
113434|624|1|1|1
114006|368|0|0|0
113219|260|0|0|1
117000|958|0|0|0
115530|769|0|1|1
116488|426|0|0|1
113718|165|1|1|0
115214|929|0|0|0
116469|849|1|1|0
112411|411|1|0|0
117837|404|1|1|0
118734|493|1|0|1
117148|848|1|0|0
114375|663|0|0|1
117327|708|1|0|0
111193|918|0|0|0
117530|167|0|1|1
114012|749|1|1|1
118059|210|0|1|0
115876|903|0|1|0
113107|684|0|0|1
112361|431|0|0|0
113463|382|1|1|0
111205|988|1|1|0
119314|971|0|0|0
115258|552|0|1|0
115529|877|0|0|0
111491|356|1|1|1
113911|581|0|0|1
112249|696|1|1|1
117671|815|0|0|0
112272|215|1|1|1
116773|715|0|1|1
112416|750|0|1|0
116234|171|0|1|1
117991|119|1|0|0
113268|307|0|0|1
117828|647|1|0|0
111398|106|1|1|1
116228|331|0|0|0
114665|922|1|1|0
113841|721|0|0|0
115149|534|1|0|1
115532|391|0|1|0
115185|967|1|0|0
111742|111|0|1|1
116039|221|1|1|1
119083|801|0|0|1
116185|208|0|1|0
115328|354|0|1|0
114908|493|0|1|1
112410|683|1|1|0
119416|507|1|1|1
118075|841|1|0|0
115834|285|0|0|0
115326|365|0|0|0
111365|704|0|0|1
116338|464|1|0|0
114444|827|1|0|0
117307|921|1|0|1
117405|441|0|1|0
111711|244|0|0|1
118221|729|0|0|0
119061|668|0|1|1
116280|994|1|0|0
116329|775|0|0|1
119706|493|1|1|1
117032|107|0|0|1
118277|566|1|0|0
116462|665|0|1|1
116689|544|1|1|0
113977|306|0|0|1
115635|515|1|1|0
116114|186|1|1|0
118776|964|1|1|0
116572|991|1|0|1
111152|759|0|1|0
117390|481|0|0|1
115762|939|1|0|1
111548|355|0|1|1
117566|899|0|1|0
115040|295|1|1|1
117253|442|0|1|0
118250|702|0|1|1
114367|678|0|0|0
119767|779|1|1|0
112286|212|0|1|0
119522|278|1|0|0
119024|661|1|1|0
118461|513|0|1|0
117848|896|1|0|1
117384|114|0|1|1
116082|565|0|1|1
113183|556|0|0|0
115234|431|0|0|0
116677|354|1|1|0
115187|659|1|1|0
115011|926|1|0|1
111595|110|0|1|0
119529|914|1|1|0
112337|980|0|1|1
113999|784|0|0|1
115051|240|0|0|1
116872|879|0|1|0
116468|152|1|1|1
111258|452|1|0|1
112993|987|0|0|0
111468|573|1|1|0
113621|805|1|1|0
113358|178|0|0|0
112973|914|1|0|0
114294|760|1|0|0
115891|305|1|0|1
114981|692|1|1|1
117716|180|1|1|0
116508|165|0|0|0
111499|298|0|1|1
118380|315|0|1|1
117371|122|0|1|0
111560|519|0|1|1
119461|270|0|0|0
119922|838|0|0|0
117066|157|0|1|0
111135|780|1|0|1
115123|572|1|1|0
115512|300|1|1|1
112813|180|1|1|1
115632|816|1|1|1
116986|981|0|1|0
116310|845|0|1|1
113625|656|0|0|1
118290|595|1|0|1
114918|741|1|1|0
118530|162|0|1|0
118489|304|0|0|1
119389|995|1|0|0
115023|498|0|1|0
117800|513|0|1|1
118578|726|0|1|1
117896|524|1|0|0
114023|756|1|1|0
119934|711|1|0|0
117581|485|0|1|1
113524|214|0|1|0
114335|166|1|1|1
118533|946|0|1|0
112552|804|0|1|1
112629|671|1|0|1
112172|589|1|0|0
116173|888|0|1|1
111242|990|1|0|1
115552|215|0|1|1
111253|923|0|0|0
118546|820|1|1|1
115741|633|1|1|1
118389|786|0|1|0
114406|987|0|1|1
117822|340|0|0|1
118724|165|1|0|0
115380|543|1|0|0
117694|495|0|0|1
118291|520|1|0|1
117579|295|1|1|1
113856|111|1|0|1
118884|239|0|1|1
117868|267|0|0|0
114979|111|0|0|0
117005|771|0|1|1
114650|769|1|1|0
112040|301|1|1|1
117245|356|1|0|0
111713|188|1|0|0
112485|485|0|0|0
116477|140|1|1|1
114194|794|0|0|0
114820|868|1|1|1
112510|109|0|1|0
119744|690|0|0|1
115698|631|0|1|1
113260|696|0|0|1
116310|536|1|1|1
113644|157|1|1|0
118305|602|0|0|1
116818|911|0|1|1
111437|592|0|1|1
116537|224|1|0|0
114752|263|0|0|1
114828|325|0|1|0
116350|864|0|0|0
116553|375|0|0|1
118328|307|0|0|0
115669|460|0|0|1
111567|230|1|0|1
117195|234|0|0|1
113134|142|0|1|0
115777|819|1|0|1
118582|118|0|0|0
111278|939|0|1|1
116122|863|1|0|0
111152|418|0|0|1
112827|499|0|1|0
118943|462|1|1|1
115634|270|1|1|1
116480|242|1|0|0
112101|434|1|1|0
112310|763|1|1|1
118694|176|1|0|1
112281|874|0|0|1
119789|827|0|0|1
116891|278|1|1|0
117207|787|0|1|1
113252|949|1|1|1
114510|463|0|0|1
111541|694|0|1|1
117869|879|0|1|1
112359|841|1|0|0
111463|776|0|0|0
115570|740|1|1|1
116898|696|1|1|0
115279|464|0|0|1
116439|952|1|0|1
118352|398|1|1|1
112093|770|0|1|0
113348|654|1|1|0
113850|258|1|0|0
113484|709|1|1|1
114579|877|1|1|1
119156|257|0|0|1
112453|796|0|0|0
111315|585|1|0|0
111672|535|1|1|1
113589|114|0|0|1
113020|119|0|1|1
117288|862|0|1|1
117517|611|1|0|0
117009|106|0|1|0
116508|895|0|1|1
114143|987|1|0|1
119751|659|1|0|0
119582|789|1|1|0
119739|997|0|0|1
117161|443|0|1|0
112554|353|0|0|1
115378|817|1|1|1
111922|660|0|1|0
116076|805|1|1|1
114640|720|1|0|0
115669|566|0|1|0
112486|243|1|0|0
111786|362|1|1|1
117160|945|1|1|0
112981|392|0|1|1
117407|856|1|1|0
113984|979|1|1|1
114591|881|0|0|1
118013|502|1|1|0
113893|781|1|0|0
111661|508|0|0|0
117132|752|1|1|0
119965|633|1|1|0
114605|135|0|1|0
112507|838|0|0|0
112137|517|0|1|0
113525|324|1|1|0
117513|286|0|0|0
116529|477|1|0|0
118405|164|1|1|1
116828|249|1|1|0
119836|791|0|1|0
111663|498|0|1|1
117101|190|0|1|0
117595|354|0|1|1
113963|896|0|0|1
113850|780|1|1|1
112126|127|0|1|1
115963|999|0|0|1
115434|629|1|1|0
118415|684|0|0|0
113379|798|0|1|1
117917|872|0|1|1
111146|260|0|0|1
114280|155|0|0|0
118572|165|0|1|0
119846|752|1|0|0
113474|392|0|0|0
117395|449|1|1|1
117021|487|0|0|1
115065|522|0|1|1
116503|207|1|0|0
114449|767|0|1|1
113402|741|1|0|0
119820|477|1|0|0
111281|979|0|0|0
119522|663|1|0|1
114047|924|1|0|1
118444|291|1|1|1
112979|637|1|0|1
117071|624|0|0|0
113739|458|0|0|1
112011|138|0|0|0
119041|128|1|1|0
111636|980|0|0|0
114732|189|1|1|1
115570|622|0|0|0
117066|255|1|0|0
113810|637|0|1|0
113663|586|1|0|1
112253|452|0|0|0
119997|563|0|1|1
114594|672|0|0|1
112052|501|1|1|1
114303|819|1|0|1
112384|995|1|0|0
111671|196|1|1|1
119516|808|1|1|1
119704|767|1|1|1
118398|740|0|1|0
118932|497|0|0|0
114456|658|1|0|1
115193|968|1|1|0
112813|384|1|1|0
117486|435|0|0|0
114392|519|0|0|1
117632|215|0|1|1
117732|576|1|1|0
114198|823|1|1|0
112035|418|1|0|0
113438|441|1|1|1
119769|920|0|0|0
118761|490|1|0|0
112799|282|1|0|1
119116|718|1|0|0
118826|828|1|0|0
116665|421|0|0|0
115223|459|1|1|0
115849|614|0|0|0
113953|500|1|1|0
112502|503|0|0|0
111683|506|1|1|1
112527|118|0|1|1
117186|322|1|0|0
115422|250|1|0|1
118616|767|0|1|0
118950|675|1|1|1
117083|962|1|0|1
112831|391|0|1|1
112539|586|1|1|1
115155|826|1|1|0
118787|322|0|1|0
118613|509|1|0|0
118846|958|1|1|0
114356|735|1|1|0
112769|574|1|0|1
119040|558|0|1|0
119258|430|1|0|0
114179|575|1|1|1
115735|887|1|1|0
112773|636|1|1|1
114703|160|0|0|0
116592|187|1|0|1
111989|711|0|1|0
119568|572|1|0|1
111247|785|0|0|0
118098|423|0|0|0
118800|933|1|1|0
116948|595|0|0|1
118723|405|1|0|0
117076|336|0|0|0
117894|858|1|1|1
116224|771|0|0|1
111987|514|0|1|1
111157|264|0|1|1
119931|648|0|0|0
118430|651|0|1|0
117674|268|0|0|0
114185|113|0|0|1
113215|360|1|0|0
114353|301|0|1|0
116312|317|0|1|1
116488|496|0|0|1
116315|114|0|0|0
114779|317|0|0|1
115401|430|1|0|1
114733|106|0|0|1
115173|583|1|1|0
114801|372|1|1|0
116512|565|1|0|0
118916|881|1|0|1
112290|285|1|0|1
119089|317|1|1|0
113852|905|1|1|1
118289|721|1|1|1
117023|147|0|1|0
119320|556|1|1|0
111144|401|0|1|0
117144|700|1|0|0
116545|257|1|0|1
119199|873|0|1|0
117641|705|1|0|1
115341|372|1|1|1
115693|438|0|0|1
112386|922|0|0|1
117714|769|0|0|0
115536|830|0|1|1
112854|517|1|0|1
112842|624|1|0|0
118443|686|1|0|1
116412|999|0|0|1
114227|715|0|0|0
117791|430|1|0|0
114585|161|1|1|1
119382|126|0|0|0
111921|175|1|0|1
116965|414|1|0|0
112386|955|1|1|0
111565|917|1|0|0
111180|941|0|1|0
117464|754|1|0|1
116649|838|0|1|0
115182|569|1|0|0
119657|703|1|0|1
117350|316|0|0|1
114662|283|0|1|1
112758|261|1|0|0
113079|440|0|1|1
111370|383|0|0|1
111791|668|0|1|0
114154|326|0|1|0
112644|408|0|0|1
116020|908|0|1|0
115158|101|1|1|1
119537|161|1|0|0
112287|347|1|0|1
119252|651|0|0|1
118584|353|0|1|1
116930|882|1|0|0
116183|379|1|1|0
118367|178|0|0|0
116717|398|0|1|1
115803|136|0|0|0
118830|512|1|1|0
113234|641|0|1|0
115465|400|1|0|0
116353|284|1|0|1
115694|202|1|1|1
114400|491|1|0|0
114645|244|1|0|1
117322|880|0|0|1
113196|119|1|1|1
117982|899|0|0|0
116700|879|1|1|0
119569|286|1|0|1
112778|893|1|0|1
111314|323|0|0|1
119250|428|1|0|1
111609|665|1|0|0
112794|720|1|0|1
114518|689|0|1|1
112975|204|0|0|1
114921|393|1|1|0
115928|390|0|1|1
117325|581|0|1|0
118613|502|0|1|1
118716|350|1|1|1
115339|293|1|1|1
112553|678|1|1|1
112309|473|0|1|0
113117|729|1|1|1
113139|531|0|1|0
112826|293|0|0|0
114607|939|1|1|0
113945|672|1|1|1
111240|241|0|0|1
114540|362|1|0|0
112453|306|0|0|0
115336|579|0|1|0
116037|977|1|1|1
115474|235|1|1|1
115285|571|0|1|0
119270|524|1|1|1
116878|695|0|1|0
112420|879|1|1|0
118456|216|1|1|0
119122|798|1|0|0
112517|729|1|0|0
113133|456|1|1|1
113991|288|0|1|0
111959|609|0|1|0
116477|764|0|0|0
117763|605|1|1|1
117241|531|1|1|1
111842|539|0|0|0
117406|594|0|1|0
113370|791|1|1|0
112437|408|1|0|1
111659|284|1|1|1
118947|525|0|0|0
115542|807|0|0|1
118362|781|1|1|0
118953|917|0|0|1
115080|620|1|1|0
117796|661|0|0|0
114524|755|0|1|0
111118|977|0|0|0
116024|796|1|0|1
115109|639|0|1|1
115386|350|0|1|1
115726|888|0|1|1
117154|849|1|0|0
117738|164|0|1|1
111258|882|1|0|1
115496|519|1|0|0
113478|351|1|1|0
114258|590|0|1|1
118373|292|1|0|0
116378|327|1|1|1
113775|265|0|0|0
112092|845|1|1|0
116614|990|1|0|1
112669|903|1|1|1
111197|309|0|0|0
118034|186|1|0|0
113679|530|0|1|0
118991|171|1|1|1
111504|811|1|0|0
117764|530|0|1|0
115132|343|1|1|1
116771|798|1|1|1
119779|444|0|0|0
119130|479|0|0|0
116931|477|1|0|0
112858|535|0|1|1
113670|590|0|0|0
111171|602|1|0|0
118606|788|1|0|0
118650|811|0|0|1
111569|933|0|1|0
113389|611|1|1|1
115075|343|1|0|0
119015|666|0|0|1
112753|270|0|1|1
111690|187|0|1|1
119332|206|0|1|0
113871|750|0|1|0
119754|730|0|1|0
114118|487|0|1|0
119768|638|0|0|1
112233|493|1|0|0
118645|552|0|1|1
114750|800|0|1|0
117683|802|0|1|0
118279|815|0|1|1
114301|755|1|1|1
113216|312|1|0|1
117451|541|0|0|1
119084|780|0|1|1
114399|279|0|1|0
111488|476|1|0|0
115097|789|0|0|0
113450|418|0|0|1
112370|897|1|1|0
112682|444|0|1|1
112743|716|0|0|0
114575|437|0|0|1
119925|787|0|0|1
111833|913|1|0|0
116450|835|0|0|0
113015|881|1|1|1
117414|298|0|1|1
118412|848|0|1|0
116070|340|0|0|1
117389|214|1|0|0
117886|844|0|0|0
116583|925|1|0|1
116598|679|1|0|0
115206|395|0|0|0
117094|682|0|1|1
117239|650|0|0|1
116772|548|1|0|0
118452|378|1|0|0
115906|252|1|1|0
112550|904|1|1|1
117870|946|1|1|0
112949|795|0|0|1
118633|594|0|1|1
114543|873|0|0|0
113075|220|0|1|0
114388|597|1|1|0
111603|830|0|0|0
119375|792|0|1|0
111710|515|0|0|1
112625|483|1|0|1
116126|254|0|0|1
113641|954|1|0|1
114702|458|0|0|0
116671|253|0|1|0
112393|238|1|0|0
113691|248|0|1|0
114034|522|1|1|1
115408|780|1|0|0
116830|349|0|0|0
111962|285|1|1|0
112537|821|0|0|1
111306|364|1|1|1
115874|632|1|0|0
119247|948|0|0|0
116127|517|1|0|1
112596|502|0|1|0
114918|455|1|1|0
113208|205|0|0|1
115476|762|0|1|1
113254|467|0|0|0
113191|430|1|1|1
115178|171|0|1|1
116023|380|0|1|0
113102|829|1|0|1
116916|745|0|0|1
114164|100|1|1|0
118628|719|0|1|0
119356|777|0|0|0
117862|951|1|0|0
119285|397|1|0|1
117070|334|1|1|1
116453|368|0|0|0
117323|327|0|0|0
113524|990|1|0|0
116941|574|1|1|0
118344|761|1|0|0
112204|995|0|1|1
114281|855|0|0|1
114888|141|1|1|1
119231|805|1|1|1
113665|870|0|1|1
115655|843|0|1|1
117169|816|0|0|0
117305|550|0|1|0
117620|311|1|1|0
119334|388|1|0|0
116585|787|0|1|0
119624|186|1|1|0
115265|480|1|1|0
119547|550|0|0|0
113542|702|1|0|0
118602|792|0|0|0
112678|457|1|0|0
117488|316|0|1|0
113296|996|1|1|1
115212|593|0|0|1
115032|557|0|1|1
119209|605|0|0|1
116885|464|0|0|0
111683|767|1|0|1
114202|815|1|1|1
117314|549|1|1|0
118510|716|1|1|1
114571|402|1|1|1
114331|519|0|0|1
112866|460|0|1|1
113649|341|0|1|0
115195|411|0|1|1
119537|277|0|1|0
117036|729|1|0|0
113862|701|0|0|0
113735|434|1|1|1
119032|468|0|1|1
113738|626|0|0|0
118683|380|0|1|0
115140|408|1|0|0
116889|915|1|0|0
112495|970|1|1|0
119252|349|1|0|1
115849|237|0|0|0
117182|296|0|0|0
111150|717|1|0|0
114728|763|0|0|1
113317|973|0|0|1
113341|804|0|1|0
117289|766|0|1|1
117900|552|0|0|1
116715|359|0|0|1
112910|120|0|1|1
112233|861|1|0|0
116287|519|0|0|0
112190|259|1|0|0
119573|267|1|0|1
114817|194|1|0|1
111229|184|0|0|0
117296|956|0|0|1
115159|812|1|1|1
113520|868|1|0|0
111786|729|0|1|0
114358|932|1|1|1
118045|371|0|0|1
112090|293|1|1|0
117393|322|0|0|1
114279|816|0|1|0
113725|156|0|1|1
118601|459|1|1|1
112008|880|1|0|1
113368|981|1|1|1
113630|460|1|0|1
113573|301|1|1|1
115386|781|1|1|1
114896|468|0|0|0
111341|466|1|0|0
113222|249|1|0|0
116100|276|1|0|0
113722|603|1|1|0
111966|968|0|1|1
117337|628|1|0|0
119934|142|0|0|0
116206|970|1|0|0
